time,SWD
2025-02-05 12:39:59.990844726,142.5972
2025-02-05 12:50:00.009155273,196.43362
2025-02-05 13:00:00.000000000,224.97075
2025-02-05 13:09:59.990844726,251.25635
2025-02-05 13:20:00.009155273,255.84549
2025-02-05 13:30:00.000000000,170.1276
2025-02-05 13:39:59.990844726,219.56003
2025-02-05 13:50:00.009155273,239.74117
2025-02-05 14:00:00.000000000,218.84274
2025-02-05 14:09:59.990844726,156.19917
2025-02-05 14:20:00.009155273,154.2654
2025-02-05 14:30:00.000000000,117.370285
2025-02-05 14:39:59.990844726,98.216125
2025-02-05 14:50:00.009155273,102.05852
2025-02-05 15:00:00.000000000,95.94283
2025-02-05 15:09:59.990844726,95.4082
2025-02-05 15:20:00.009155273,84.439575
2025-02-05 15:30:00.000000000,68.52656
2025-02-05 15:39:59.990844726,50.283478
2025-02-05 15:50:00.009155273,41.93572
2025-02-05 16:00:00.000000000,41.904934
2025-02-05 16:09:59.990844726,19.637768
2025-02-05 16:20:00.009155273,9.518755
2025-02-05 16:30:00.000000000,2.914742
2025-02-05 16:39:59.990844726,0.0
2025-02-05 16:50:00.009155273,0.0
2025-02-05 17:00:00.000000000,0.0
2025-02-05 17:09:59.990844726,0.0
2025-02-05 17:20:00.009155273,0.0
2025-02-05 17:30:00.000000000,0.0
2025-02-05 17:39:59.990844726,0.0
2025-02-05 17:50:00.009155273,0.0
2025-02-05 18:00:00.000000000,0.0
2025-02-05 18:09:59.990844726,0.0
2025-02-05 18:20:00.009155273,0.0
2025-02-05 18:30:00.000000000,0.0
2025-02-05 18:39:59.990844726,0.0
2025-02-05 18:50:00.009155273,0.0
2025-02-05 19:00:00.000000000,0.0
2025-02-05 19:09:59.990844726,0.0
2025-02-05 19:20:00.009155273,0.0
2025-02-05 19:30:00.000000000,0.0
2025-02-05 19:39:59.990844726,0.0
2025-02-05 19:50:00.009155273,0.0
2025-02-05 20:00:00.000000000,0.0
2025-02-05 20:09:59.990844726,0.0
2025-02-05 20:20:00.009155273,0.0
2025-02-05 20:30:00.000000000,0.0
2025-02-05 20:39:59.990844726,0.0
2025-02-05 20:50:00.009155273,0.0
2025-02-05 21:00:00.000000000,0.0
2025-02-05 21:09:59.990844726,0.0
2025-02-05 21:20:00.009155273,0.0
2025-02-05 21:30:00.000000000,0.0
2025-02-05 21:39:59.990844726,0.0
2025-02-05 21:50:00.009155273,0.0
2025-02-05 22:00:00.000000000,0.0
2025-02-05 22:09:59.990844726,0.0
2025-02-05 22:20:00.009155273,0.0
2025-02-05 22:30:00.000000000,0.0
2025-02-05 22:39:59.990844726,0.0
2025-02-05 22:50:00.009155273,0.0
2025-02-05 23:00:00.000000000,0.0
2025-02-05 23:09:59.990844726,0.0
2025-02-05 23:20:00.009155273,0.0
2025-02-05 23:30:00.000000000,0.0
2025-02-05 23:39:59.990844726,0.0
2025-02-05 23:50:00.009155273,0.0
2025-02-06 00:00:00.000000000,0.0
2025-02-06 00:09:59.990844726,0.0
2025-02-06 00:20:00.009155273,0.0
2025-02-06 00:30:00.000000000,0.0
2025-02-06 00:39:59.990844726,0.0
2025-02-06 00:50:00.009155273,0.0
2025-02-06 01:00:00.000000000,0.0
2025-02-06 01:09:59.990844726,0.0
2025-02-06 01:20:00.009155273,0.0
2025-02-06 01:30:00.000000000,0.0
2025-02-06 01:39:59.990844726,0.0
2025-02-06 01:50:00.009155273,0.0
2025-02-06 02:00:00.000000000,0.0
2025-02-06 02:09:59.990844726,0.0
2025-02-06 02:20:00.009155273,0.0
2025-02-06 02:30:00.000000000,0.0
2025-02-06 02:39:59.990844726,0.0
2025-02-06 02:50:00.009155273,0.0
2025-02-06 03:00:00.000000000,0.0
2025-02-06 03:09:59.990844726,0.0
2025-02-06 03:20:00.009155273,0.0
2025-02-06 03:30:00.000000000,0.0
2025-02-06 03:39:59.990844726,0.0
2025-02-06 03:50:00.009155273,0.0
2025-02-06 04:00:00.000000000,0.0
2025-02-06 04:09:59.990844726,0.0
2025-02-06 04:20:00.009155273,0.0
2025-02-06 04:30:00.000000000,0.0
2025-02-06 04:39:59.990844726,0.0
2025-02-06 04:50:00.009155273,0.0
2025-02-06 05:00:00.000000000,0.0
2025-02-06 05:09:59.990844726,0.0
2025-02-06 05:20:00.009155273,0.0
2025-02-06 05:30:00.000000000,0.0
2025-02-06 05:39:59.990844726,0.0
2025-02-06 05:50:00.009155273,0.0
2025-02-06 06:00:00.000000000,0.0
2025-02-06 06:09:59.990844726,0.0
2025-02-06 06:20:00.009155273,0.0
2025-02-06 06:30:00.000000000,0.0
2025-02-06 06:39:59.990844726,0.0
2025-02-06 06:50:00.009155273,0.0
2025-02-06 07:00:00.000000000,0.7072748
2025-02-06 07:09:59.990844726,3.4628558
2025-02-06 07:20:00.009155273,7.1150894
2025-02-06 07:30:00.000000000,14.960164
2025-02-06 07:39:59.990844726,23.112782
2025-02-06 07:50:00.009155273,27.250961
2025-02-06 08:00:00.000000000,34.21786
2025-02-06 08:10:00.018310546,39.593914
2025-02-06 08:19:59.981689453,48.836414
2025-02-06 08:30:00.000000000,51.33199
2025-02-06 08:40:00.018310546,64.35585
2025-02-06 08:49:59.981689453,65.256935
2025-02-06 09:00:00.000000000,67.25654
2025-02-06 09:10:00.018310546,75.51945
2025-02-06 09:19:59.981689453,82.66071
2025-02-06 09:30:00.000000000,84.12663
2025-02-06 09:40:00.018310546,59.112194
2025-02-06 09:49:59.981689453,65.43205
2025-02-06 10:00:00.000000000,99.98845
2025-02-06 10:10:00.018310546,54.836994
2025-02-06 10:19:59.981689453,102.02059
2025-02-06 10:30:00.000000000,121.62164
2025-02-06 10:40:00.018310546,140.73228
2025-02-06 10:49:59.981689453,161.93481
2025-02-06 11:00:00.000000000,158.78886
2025-02-06 11:10:00.018310546,154.23901
2025-02-06 11:19:59.981689453,201.85027
2025-02-06 11:30:00.000000000,236.91145
2025-02-06 11:40:00.018310546,330.92206
2025-02-06 11:49:59.981689453,263.84894
2025-02-06 12:00:00.000000000,322.3524
2025-02-06 12:10:00.018310546,440.92706
2025-02-06 12:19:59.981689453,100.556206
2025-02-06 12:30:00.000000000,74.59257
2025-02-06 12:40:00.018310546,157.07178
2025-02-06 12:49:59.981689453,176.68628
2025-02-06 13:00:00.000000000,304.94153
2025-02-06 13:10:00.018310546,315.29733
2025-02-06 13:19:59.981689453,310.43958
2025-02-06 13:30:00.000000000,212.13818
2025-02-06 13:40:00.018310546,68.39665
2025-02-06 13:49:59.981689453,184.38953
2025-02-06 14:00:00.000000000,277.61334
2025-02-06 14:10:00.018310546,214.42632
2025-02-06 14:19:59.981689453,226.30196
2025-02-06 14:30:00.000000000,130.1759
2025-02-06 14:40:00.018310546,62.558495
2025-02-06 14:49:59.981689453,50.80755
2025-02-06 15:00:00.000000000,54.02174
2025-02-06 15:10:00.018310546,60.65147
2025-02-06 15:19:59.981689453,54.230164
2025-02-06 15:30:00.000000000,41.305996
2025-02-06 15:40:00.018310546,39.15512
2025-02-06 15:49:59.981689453,35.778687
2025-02-06 16:00:00.000000000,18.948614
2025-02-06 16:10:00.018310546,14.563124
2025-02-06 16:19:59.981689453,7.815051
2025-02-06 16:30:00.000000000,3.5144336
2025-02-06 16:40:00.018310546,1.1660894
2025-02-06 16:49:59.981689453,0.0
2025-02-06 17:00:00.000000000,0.0
2025-02-06 17:10:00.018310546,0.0
2025-02-06 17:19:59.981689453,0.0
2025-02-06 17:30:00.000000000,0.0
2025-02-06 17:40:00.018310546,0.0
2025-02-06 17:49:59.981689453,0.0
2025-02-06 18:00:00.000000000,0.0
2025-02-06 18:10:00.018310546,0.0
2025-02-06 18:19:59.981689453,0.0
2025-02-06 18:30:00.000000000,0.0
2025-02-06 18:40:00.018310546,0.0
2025-02-06 18:49:59.981689453,0.0
2025-02-06 19:00:00.000000000,0.0
2025-02-06 19:10:00.018310546,0.0
2025-02-06 19:19:59.981689453,0.0
2025-02-06 19:30:00.000000000,0.0
2025-02-06 19:40:00.018310546,0.0
2025-02-06 19:49:59.981689453,0.0
2025-02-06 20:00:00.000000000,0.0
2025-02-06 20:10:00.018310546,0.0
2025-02-06 20:19:59.981689453,0.0
2025-02-06 20:30:00.000000000,0.0
2025-02-06 20:40:00.018310546,0.0
2025-02-06 20:49:59.981689453,0.0
2025-02-06 21:00:00.000000000,0.0
2025-02-06 21:10:00.018310546,0.0
2025-02-06 21:19:59.981689453,0.0
2025-02-06 21:30:00.000000000,0.0
2025-02-06 21:40:00.018310546,0.0
2025-02-06 21:49:59.981689453,0.0
2025-02-06 22:00:00.000000000,0.0
2025-02-06 22:10:00.018310546,0.0
2025-02-06 22:19:59.981689453,0.0
2025-02-06 22:30:00.000000000,0.0
2025-02-06 22:40:00.018310546,0.0
2025-02-06 22:49:59.981689453,0.0
2025-02-06 23:00:00.000000000,0.0
2025-02-06 23:10:00.018310546,0.0
2025-02-06 23:19:59.981689453,0.0
2025-02-06 23:30:00.000000000,0.0
2025-02-06 23:40:00.018310546,0.0
2025-02-06 23:49:59.981689453,0.0
2025-02-07 00:00:00.000000000,0.0
2025-02-07 00:10:00.018310546,0.0
2025-02-07 00:19:59.981689453,0.0
2025-02-07 00:30:00.000000000,0.0
2025-02-07 00:40:00.018310546,0.0
2025-02-07 00:49:59.981689453,0.0
2025-02-07 01:00:00.000000000,0.0
2025-02-07 01:10:00.018310546,0.0
2025-02-07 01:19:59.981689453,0.0
2025-02-07 01:30:00.000000000,0.0
2025-02-07 01:40:00.018310546,0.0
2025-02-07 01:49:59.981689453,0.0
2025-02-07 02:00:00.000000000,0.0
2025-02-07 02:10:00.018310546,0.0
2025-02-07 02:19:59.981689453,0.0
2025-02-07 02:30:00.000000000,0.0
2025-02-07 02:40:00.018310546,0.0
2025-02-07 02:49:59.981689453,0.0
2025-02-07 03:00:00.000000000,0.0
2025-02-07 03:10:00.018310546,0.0
2025-02-07 03:19:59.981689453,0.0
2025-02-07 03:30:00.000000000,0.0
2025-02-07 03:40:00.018310546,0.0
2025-02-07 03:49:59.981689453,0.0
2025-02-07 04:00:00.000000000,0.0
2025-02-07 04:10:00.018310546,0.0
2025-02-07 04:19:59.981689453,0.0
2025-02-07 04:30:00.000000000,0.0
2025-02-07 04:40:00.018310546,0.0
2025-02-07 04:49:59.981689453,0.0
2025-02-07 05:00:00.000000000,0.0
2025-02-07 05:10:00.018310546,0.0
2025-02-07 05:19:59.981689453,0.0
2025-02-07 05:30:00.000000000,0.0
2025-02-07 05:40:00.018310546,0.0
2025-02-07 05:49:59.981689453,0.0
2025-02-07 06:00:00.000000000,0.0
2025-02-07 06:10:00.018310546,0.0
2025-02-07 06:19:59.981689453,0.0
2025-02-07 06:30:00.000000000,0.0
2025-02-07 06:40:00.018310546,0.0
2025-02-07 06:49:59.981689453,0.0
2025-02-07 07:00:00.000000000,0.0
2025-02-07 07:10:00.018310546,2.105273
2025-02-07 07:19:59.981689453,5.9047356
2025-02-07 07:30:00.000000000,8.5687065
2025-02-07 07:40:00.018310546,9.421864
2025-02-07 07:49:59.981689453,10.704196
2025-02-07 08:00:00.000000000,15.532717
2025-02-07 08:10:00.018310546,20.8878
2025-02-07 08:19:59.981689453,27.551966
2025-02-07 08:30:00.000000000,37.50289
2025-02-07 08:40:00.018310546,47.327747
2025-02-07 08:49:59.981689453,57.68398
2025-02-07 09:00:00.000000000,77.4669
2025-02-07 09:10:00.018310546,111.64473
2025-02-07 09:19:59.981689453,104.842186
2025-02-07 09:30:00.000000000,95.462074
2025-02-07 09:40:00.018310546,75.16454
2025-02-07 09:49:59.981689453,78.77195
2025-02-07 10:00:00.000000000,73.33891
2025-02-07 10:10:00.018310546,73.97191
2025-02-07 10:19:59.981689453,76.81139
2025-02-07 10:30:00.000000000,107.21727
2025-02-07 10:40:00.018310546,106.08333
2025-02-07 10:49:59.981689453,101.1147
2025-02-07 11:00:00.000000000,116.789444
2025-02-07 11:10:00.018310546,212.55447
2025-02-07 11:19:59.981689453,192.87819
2025-02-07 11:30:00.000000000,228.26714
2025-02-07 11:40:00.018310546,212.63184
2025-02-07 11:49:59.981689453,196.65804
2025-02-07 12:00:00.000000000,156.89299
2025-02-07 12:10:00.018310546,196.84506
2025-02-07 12:19:59.981689453,187.34085
2025-02-07 12:30:00.000000000,152.27676
2025-02-07 12:40:00.018310546,137.5593
2025-02-07 12:49:59.981689453,130.65068
2025-02-07 13:00:00.000000000,133.9769
2025-02-07 13:10:00.018310546,127.517136
2025-02-07 13:19:59.981689453,131.21092
2025-02-07 13:30:00.000000000,103.19401
2025-02-07 13:40:00.018310546,89.76675
2025-02-07 13:49:59.981689453,75.30928
2025-02-07 14:00:00.000000000,73.75136
2025-02-07 14:10:00.018310546,82.819275
2025-02-07 14:19:59.981689453,76.68302
2025-02-07 14:30:00.000000000,63.91166
2025-02-07 14:40:00.018310546,53.8776
2025-02-07 14:49:59.981689453,43.712658
2025-02-07 15:00:00.000000000,67.90128
2025-02-07 15:10:00.018310546,58.952465
2025-02-07 15:19:59.981689453,40.231335
2025-02-07 15:30:00.000000000,30.789454
2025-02-07 15:40:00.018310546,21.600075
2025-02-07 15:49:59.981689453,24.171476
2025-02-07 16:00:00.000000000,11.873749
2025-02-07 16:10:00.018310546,6.6141267
2025-02-07 16:19:59.981689453,4.1895685
2025-02-07 16:30:00.000000000,1.3292917
2025-02-07 16:40:00.018310546,0.07236336
2025-02-07 16:49:59.981689453,0.0
2025-02-07 17:00:00.000000000,0.0
2025-02-07 17:10:00.018310546,0.0
2025-02-07 17:19:59.981689453,0.0
2025-02-07 17:30:00.000000000,0.0
2025-02-07 17:40:00.018310546,0.0
2025-02-07 17:49:59.981689453,0.0
2025-02-07 18:00:00.000000000,0.0
2025-02-07 18:10:00.018310546,0.0
2025-02-07 18:19:59.981689453,0.0
2025-02-07 18:30:00.000000000,0.0
2025-02-07 18:40:00.018310546,0.0
2025-02-07 18:49:59.981689453,0.0
2025-02-07 19:00:00.000000000,0.0
2025-02-07 19:10:00.018310546,0.0
2025-02-07 19:19:59.981689453,0.0
2025-02-07 19:30:00.000000000,0.0
2025-02-07 19:40:00.018310546,0.0
2025-02-07 19:49:59.981689453,0.0
2025-02-07 20:00:00.000000000,0.0
2025-02-07 20:10:00.018310546,0.0
2025-02-07 20:19:59.981689453,0.0
2025-02-07 20:30:00.000000000,0.0
2025-02-07 20:40:00.018310546,0.0
2025-02-07 20:49:59.981689453,0.0
2025-02-07 21:00:00.000000000,0.0
2025-02-07 21:10:00.018310546,0.0
2025-02-07 21:19:59.981689453,0.0
2025-02-07 21:30:00.000000000,0.0
2025-02-07 21:40:00.018310546,0.0
2025-02-07 21:49:59.981689453,0.0
2025-02-07 22:00:00.000000000,0.0
2025-02-07 22:10:00.018310546,0.0
2025-02-07 22:19:59.981689453,0.0
2025-02-07 22:30:00.000000000,0.0
2025-02-07 22:40:00.018310546,0.0
2025-02-07 22:49:59.981689453,0.0
2025-02-07 23:00:00.000000000,0.0
2025-02-07 23:10:00.018310546,0.0
2025-02-07 23:19:59.981689453,0.0
2025-02-07 23:30:00.000000000,0.0
2025-02-07 23:40:00.018310546,0.0
2025-02-07 23:49:59.981689453,0.0
2025-02-08 00:00:00.000000000,0.0
2025-02-08 00:10:00.018310546,0.0
2025-02-08 00:19:59.981689453,0.0
2025-02-08 00:30:00.000000000,0.0
2025-02-08 00:40:00.018310546,0.0
2025-02-08 00:49:59.981689453,0.0
2025-02-08 01:00:00.000000000,0.0
2025-02-08 01:10:00.018310546,0.0
2025-02-08 01:19:59.981689453,0.0
2025-02-08 01:30:00.000000000,0.0
2025-02-08 01:40:00.018310546,0.0
2025-02-08 01:49:59.981689453,0.0
2025-02-08 02:00:00.000000000,0.0
2025-02-08 02:10:00.018310546,0.0
2025-02-08 02:19:59.981689453,0.0
2025-02-08 02:30:00.000000000,0.0
2025-02-08 02:40:00.018310546,0.0
2025-02-08 02:49:59.981689453,0.0
2025-02-08 03:00:00.000000000,0.0
2025-02-08 03:10:00.018310546,0.0
2025-02-08 03:19:59.981689453,0.0
2025-02-08 03:30:00.000000000,0.0
2025-02-08 03:40:00.018310546,0.0
2025-02-08 03:49:59.981689453,0.0
2025-02-08 04:00:00.000000000,0.0
2025-02-08 04:10:00.018310546,0.0
2025-02-08 04:19:59.981689453,0.0
2025-02-08 04:30:00.000000000,0.0
2025-02-08 04:40:00.018310546,0.0
2025-02-08 04:49:59.981689453,0.0
2025-02-08 05:00:00.000000000,0.0
2025-02-08 05:10:00.018310546,0.0
2025-02-08 05:19:59.981689453,0.0
2025-02-08 05:30:00.000000000,0.0
2025-02-08 05:40:00.018310546,0.0
2025-02-08 05:49:59.981689453,0.0
2025-02-08 06:00:00.000000000,0.0
2025-02-08 06:10:00.018310546,0.0
2025-02-08 06:19:59.981689453,0.0
2025-02-08 06:30:00.000000000,0.0
2025-02-08 06:40:00.018310546,0.0
2025-02-08 06:49:59.981689453,0.0
2025-02-08 07:00:00.000000000,1.1505002
2025-02-08 07:10:00.018310546,1.549846
2025-02-08 07:19:59.981689453,2.9740183
2025-02-08 07:30:00.000000000,4.4838333
2025-02-08 07:40:00.018310546,6.167823
2025-02-08 07:49:59.981689453,12.2321005
2025-02-08 08:00:00.000000000,20.298885
2025-02-08 08:10:00.018310546,41.710938
2025-02-08 08:19:59.981689453,34.147423
2025-02-08 08:30:00.000000000,37.3749
2025-02-08 08:40:00.018310546,25.824863
2025-02-08 08:49:59.981689453,29.551388
2025-02-08 09:00:00.000000000,27.479404
2025-02-08 09:10:00.018310546,26.573517
2025-02-08 09:19:59.981689453,24.650112
2025-02-08 09:30:00.000000000,44.723255
2025-02-08 09:40:00.018310546,83.971924
2025-02-08 09:49:59.981689453,104.551575
2025-02-08 10:00:00.000000000,61.73231
2025-02-08 10:10:00.018310546,64.30542
2025-02-08 10:19:59.981689453,123.9644
2025-02-08 10:30:00.000000000,143.98439
2025-02-08 10:40:00.018310546,126.60719
2025-02-08 10:49:59.981689453,138.12067
2025-02-08 11:00:00.000000000,164.65416
2025-02-08 11:10:00.018310546,180.04503
2025-02-08 11:19:59.981689453,191.84335
2025-02-08 11:30:00.000000000,142.22499
2025-02-08 11:40:00.018310546,98.160706
2025-02-08 11:49:59.981689453,75.360466
2025-02-08 12:00:00.000000000,82.909744
2025-02-08 12:10:00.018310546,105.31795
2025-02-08 12:19:59.981689453,83.548294
2025-02-08 12:30:00.000000000,83.53715
2025-02-08 12:40:00.018310546,92.2679
2025-02-08 12:49:59.981689453,76.20343
2025-02-08 13:00:00.000000000,90.21612
2025-02-08 13:10:00.018310546,109.90588
2025-02-08 13:19:59.981689453,123.62279
2025-02-08 13:30:00.000000000,238.65012
2025-02-08 13:40:00.018310546,143.1967
2025-02-08 13:49:59.981689453,149.6509
2025-02-08 14:00:00.000000000,215.2269
2025-02-08 14:10:00.018310546,141.11566
2025-02-08 14:19:59.981689453,163.85509
2025-02-08 14:30:00.000000000,147.92244
2025-02-08 14:40:00.018310546,125.95305
2025-02-08 14:49:59.981689453,119.62335
2025-02-08 15:00:00.000000000,128.06871
2025-02-08 15:10:00.018310546,113.52213
2025-02-08 15:19:59.981689453,102.398384
2025-02-08 15:30:00.000000000,90.67475
2025-02-08 15:40:00.018310546,76.86587
2025-02-08 15:49:59.981689453,67.37105
2025-02-08 16:00:00.000000000,58.984993
2025-02-08 16:10:00.018310546,43.58391
2025-02-08 16:19:59.981689453,16.417437
2025-02-08 16:30:00.000000000,6.279639
2025-02-08 16:40:00.018310546,1.3450729
2025-02-08 16:49:59.981689453,0.0
2025-02-08 17:00:00.000000000,0.0
2025-02-08 17:10:00.018310546,0.0
2025-02-08 17:19:59.981689453,0.0
2025-02-08 17:30:00.000000000,0.0
2025-02-08 17:40:00.018310546,0.0
2025-02-08 17:49:59.981689453,0.0
2025-02-08 18:00:00.000000000,0.0
2025-02-08 18:10:00.018310546,0.0
2025-02-08 18:19:59.981689453,0.0
2025-02-08 18:30:00.000000000,0.0
2025-02-08 18:40:00.018310546,0.0
2025-02-08 18:49:59.981689453,0.0
2025-02-08 19:00:00.000000000,0.0
2025-02-08 19:10:00.018310546,0.0
2025-02-08 19:19:59.981689453,0.0
2025-02-08 19:30:00.000000000,0.0
2025-02-08 19:40:00.018310546,0.0
2025-02-08 19:49:59.981689453,0.0
2025-02-08 20:00:00.000000000,0.0
2025-02-08 20:10:00.018310546,0.0
2025-02-08 20:19:59.981689453,0.0
2025-02-08 20:30:00.000000000,0.0
2025-02-08 20:40:00.018310546,0.0
2025-02-08 20:49:59.981689453,0.0
2025-02-08 21:00:00.000000000,0.0
2025-02-08 21:10:00.018310546,0.0
2025-02-08 21:19:59.981689453,0.0
2025-02-08 21:30:00.000000000,0.0
2025-02-08 21:40:00.018310546,0.0
2025-02-08 21:49:59.981689453,0.0
2025-02-08 22:00:00.000000000,0.0
2025-02-08 22:10:00.018310546,0.0
2025-02-08 22:19:59.981689453,0.0
2025-02-08 22:30:00.000000000,0.0
2025-02-08 22:40:00.018310546,0.0
2025-02-08 22:49:59.981689453,0.0
2025-02-08 23:00:00.000000000,0.0
2025-02-08 23:10:00.018310546,0.0
2025-02-08 23:19:59.981689453,0.0
2025-02-08 23:30:00.000000000,0.0
2025-02-08 23:40:00.018310546,0.0
2025-02-08 23:49:59.981689453,0.0
2025-02-09 00:00:00.000000000,0.0
2025-02-09 00:10:00.018310546,0.0
2025-02-09 00:19:59.981689453,0.0
2025-02-09 00:30:00.000000000,0.0
2025-02-09 00:40:00.018310546,0.0
2025-02-09 00:49:59.981689453,0.0
2025-02-09 01:00:00.000000000,0.0
2025-02-09 01:10:00.018310546,0.0
2025-02-09 01:19:59.981689453,0.0
2025-02-09 01:30:00.000000000,0.0
2025-02-09 01:40:00.018310546,0.0
2025-02-09 01:49:59.981689453,0.0
2025-02-09 02:00:00.000000000,0.0
2025-02-09 02:10:00.018310546,0.0
2025-02-09 02:19:59.981689453,0.0
2025-02-09 02:30:00.000000000,0.0
2025-02-09 02:40:00.018310546,0.0
2025-02-09 02:49:59.981689453,0.0
2025-02-09 03:00:00.000000000,0.0
2025-02-09 03:10:00.018310546,0.0
2025-02-09 03:19:59.981689453,0.0
2025-02-09 03:30:00.000000000,0.0
2025-02-09 03:40:00.018310546,0.0
2025-02-09 03:49:59.981689453,0.0
2025-02-09 04:00:00.000000000,0.0
2025-02-09 04:10:00.018310546,0.0
2025-02-09 04:19:59.981689453,0.0
2025-02-09 04:30:00.000000000,0.0
2025-02-09 04:40:00.018310546,0.0
2025-02-09 04:49:59.981689453,0.0
2025-02-09 05:00:00.000000000,0.0
2025-02-09 05:10:00.018310546,0.0
2025-02-09 05:19:59.981689453,0.0
2025-02-09 05:30:00.000000000,0.0
2025-02-09 05:40:00.018310546,0.0
2025-02-09 05:49:59.981689453,0.0
2025-02-09 06:00:00.000000000,0.0
2025-02-09 06:10:00.018310546,0.0
2025-02-09 06:19:59.981689453,0.0
2025-02-09 06:30:00.000000000,0.0
2025-02-09 06:40:00.018310546,0.0
2025-02-09 06:49:59.981689453,0.037913807
2025-02-09 07:00:00.000000000,1.8040798
2025-02-09 07:10:00.018310546,4.314472
2025-02-09 07:19:59.981689453,10.193613
2025-02-09 07:30:00.000000000,18.668783
2025-02-09 07:40:00.018310546,27.798687
2025-02-09 07:49:59.981689453,32.78503
2025-02-09 08:00:00.000000000,38.975945
2025-02-09 08:10:00.018310546,45.117607
2025-02-09 08:19:59.981689453,52.67533
2025-02-09 08:30:00.000000000,65.81177
2025-02-09 08:40:00.018310546,59.98131
2025-02-09 08:49:59.981689453,63.78965
2025-02-09 09:00:00.000000000,78.560425
2025-02-09 09:10:00.018310546,90.30794
2025-02-09 09:19:59.981689453,99.01328
2025-02-09 09:30:00.000000000,89.68399
2025-02-09 09:40:00.018310546,83.08545
2025-02-09 09:49:59.981689453,91.67745
2025-02-09 10:00:00.000000000,100.53136
2025-02-09 10:10:00.018310546,105.26329
2025-02-09 10:19:59.981689453,120.68495
2025-02-09 10:30:00.000000000,126.343346
2025-02-09 10:40:00.018310546,143.84622
2025-02-09 10:49:59.981689453,151.02426
2025-02-09 11:00:00.000000000,136.24826
2025-02-09 11:10:00.018310546,141.06679
2025-02-09 11:19:59.981689453,170.36699
2025-02-09 11:30:00.000000000,192.97827
2025-02-09 11:40:00.018310546,189.91687
2025-02-09 11:49:59.981689453,176.19226
2025-02-09 12:00:00.000000000,182.97461
2025-02-09 12:10:00.018310546,184.36897
2025-02-09 12:19:59.981689453,195.65051
2025-02-09 12:30:00.000000000,197.3445
2025-02-09 12:40:00.018310546,182.44128
2025-02-09 12:49:59.981689453,170.95999
2025-02-09 13:00:00.000000000,160.57909
2025-02-09 13:10:00.018310546,148.99094
2025-02-09 13:19:59.981689453,139.8957
2025-02-09 13:30:00.000000000,139.0864
2025-02-09 13:40:00.018310546,133.2146
2025-02-09 13:49:59.981689453,123.9742
2025-02-09 14:00:00.000000000,115.95592
2025-02-09 14:10:00.018310546,104.67379
2025-02-09 14:19:59.981689453,109.0435
2025-02-09 14:30:00.000000000,118.5637
2025-02-09 14:40:00.018310546,117.20093
2025-02-09 14:49:59.981689453,104.86471
2025-02-09 15:00:00.000000000,104.91167
2025-02-09 15:10:00.018310546,123.63126
2025-02-09 15:19:59.981689453,103.944595
2025-02-09 15:30:00.000000000,81.65415
2025-02-09 15:40:00.018310546,65.50038
2025-02-09 15:49:59.981689453,50.537334
2025-02-09 16:00:00.000000000,37.392998
2025-02-09 16:10:00.018310546,28.204962
2025-02-09 16:19:59.981689453,18.354849
2025-02-09 16:30:00.000000000,10.056588
2025-02-09 16:40:00.018310546,4.2432637
2025-02-09 16:49:59.981689453,0.15755264
2025-02-09 17:00:00.000000000,0.0
2025-02-09 17:10:00.018310546,0.0
2025-02-09 17:19:59.981689453,0.0
2025-02-09 17:30:00.000000000,0.0
2025-02-09 17:40:00.018310546,0.0
2025-02-09 17:49:59.981689453,0.0
2025-02-09 18:00:00.000000000,0.0
2025-02-09 18:10:00.018310546,0.0
2025-02-09 18:19:59.981689453,0.0
2025-02-09 18:30:00.000000000,0.0
2025-02-09 18:40:00.018310546,0.0
2025-02-09 18:49:59.981689453,0.0
2025-02-09 19:00:00.000000000,0.0
2025-02-09 19:10:00.018310546,0.0
2025-02-09 19:19:59.981689453,0.0
2025-02-09 19:30:00.000000000,0.0
2025-02-09 19:40:00.018310546,0.0
2025-02-09 19:49:59.981689453,0.0
2025-02-09 20:00:00.000000000,0.0
2025-02-09 20:10:00.018310546,0.0
2025-02-09 20:19:59.981689453,0.0
2025-02-09 20:30:00.000000000,0.0
2025-02-09 20:40:00.018310546,0.0
2025-02-09 20:49:59.981689453,0.0
2025-02-09 21:00:00.000000000,0.0
2025-02-09 21:10:00.018310546,0.0
2025-02-09 21:19:59.981689453,0.0
2025-02-09 21:30:00.000000000,0.0
2025-02-09 21:40:00.018310546,0.0
2025-02-09 21:49:59.981689453,0.0
2025-02-09 22:00:00.000000000,0.0
2025-02-09 22:10:00.018310546,0.0
2025-02-09 22:19:59.981689453,0.0
2025-02-09 22:30:00.000000000,0.0
2025-02-09 22:40:00.018310546,0.0
2025-02-09 22:49:59.981689453,0.0
2025-02-09 23:00:00.000000000,0.0
2025-02-09 23:10:00.018310546,0.0
2025-02-09 23:19:59.981689453,0.0
2025-02-09 23:30:00.000000000,0.0
2025-02-09 23:40:00.018310546,0.0
2025-02-09 23:49:59.981689453,0.0
2025-02-10 00:00:00.000000000,0.0
2025-02-10 00:10:00.018310546,0.0
2025-02-10 00:19:59.981689453,0.0
2025-02-10 00:30:00.000000000,0.0
2025-02-10 00:40:00.018310546,0.0
2025-02-10 00:49:59.981689453,0.0
2025-02-10 01:00:00.000000000,0.0
2025-02-10 01:10:00.018310546,0.0
2025-02-10 01:19:59.981689453,0.0
