time,SWD,TSLWU
2025-02-15 00:09:59.963378906,0.0,-0.4767151
2025-02-15 00:20:00.036621093,0.0,-0.26986694
2025-02-15 00:30:00.000000000,0.0,-0.10140991
2025-02-15 00:39:59.963378906,0.0,0.020477295
2025-02-15 00:50:00.036621093,0.0,0.024810791
2025-02-15 01:00:00.000000000,0.0,-0.10412598
2025-02-15 01:09:59.963378906,0.0,-0.11618042
2025-02-15 01:20:00.036621093,0.0,-0.31506348
2025-02-15 01:30:00.000000000,0.0,-0.394104
2025-02-15 01:39:59.963378906,0.0,-0.29360962
2025-02-15 01:50:00.036621093,0.0,-0.36532593
2025-02-15 02:00:00.000000000,0.0,-0.46447754
2025-02-15 02:09:59.963378906,0.0,-0.58651733
2025-02-15 02:20:00.036621093,0.0,-0.66726685
2025-02-15 02:30:00.000000000,0.0,-0.7390747
2025-02-15 02:39:59.963378906,0.0,-0.9104004
2025-02-15 02:50:00.036621093,0.0,-0.83914185
2025-02-15 03:00:00.000000000,0.0,-0.6711731
2025-02-15 03:09:59.963378906,0.0,-0.7739258
2025-02-15 03:20:00.036621093,0.0,-0.7056885
2025-02-15 03:30:00.000000000,0.0,-0.9981384
2025-02-15 03:39:59.963378906,0.0,-0.94241333
2025-02-15 03:50:00.036621093,0.0,-0.6210327
2025-02-15 04:00:00.000000000,0.0,-0.43023682
2025-02-15 04:09:59.963378906,0.0,-0.3388977
2025-02-15 04:20:00.036621093,0.0,-0.43011475
2025-02-15 04:30:00.000000000,0.0,-0.4111328
2025-02-15 04:39:59.963378906,0.0,-0.48080444
2025-02-15 04:50:00.036621093,0.0,-0.3551941
2025-02-15 05:00:00.000000000,0.0,-0.4234619
2025-02-15 05:09:59.963378906,0.0,-0.5286255
2025-02-15 05:20:00.036621093,0.0,-0.61654663
2025-02-15 05:30:00.000000000,0.0,-0.76919556
2025-02-15 05:39:59.963378906,0.0,-0.7709961
2025-02-15 05:50:00.036621093,0.0,-0.5776367
2025-02-15 06:00:00.000000000,0.0,-0.3473816
2025-02-15 06:09:59.963378906,0.0,-0.3227539
2025-02-15 06:20:00.036621093,0.0,-0.37173462
2025-02-15 06:30:00.000000000,0.0,-0.28668213
2025-02-15 06:39:59.963378906,0.46420318,-0.37051392
2025-02-15 06:50:00.036621093,2.4909546,-0.28927612
2025-02-15 07:00:00.000000000,4.7051573,-0.21813965
2025-02-15 07:09:59.963378906,8.112588,-0.181427
2025-02-15 07:20:00.036621093,12.350463,-0.14233398
2025-02-15 07:30:00.000000000,22.143381,0.040222168
2025-02-15 07:39:59.963378906,33.664356,0.20059204
2025-02-15 07:50:00.036621093,36.15376,0.32070923
2025-02-15 08:00:00.000000000,39.35661,0.49536133
2025-02-15 08:09:59.963378906,50.46112,0.72717285
2025-02-15 08:20:00.036621093,64.68091,1.2470093
2025-02-15 08:30:00.000000000,74.01041,1.5882263
2025-02-15 08:39:59.963378906,81.58294,1.9142151
2025-02-15 08:50:00.036621093,93.9105,2.1193542
2025-02-15 09:00:00.000000000,110.09873,2.8927612
2025-02-15 09:09:59.963378906,129.16069,3.4052124
2025-02-15 09:20:00.036621093,146.21152,3.8500977
2025-02-15 09:30:00.000000000,113.63916,3.4637146
2025-02-15 09:39:59.963378906,121.24536,3.5329285
2025-02-15 09:50:00.036621093,156.11049,3.8769836
2025-02-15 10:00:00.000000000,183.25327,4.3687744
2025-02-15 10:09:59.963378906,162.98769,4.1958923
2025-02-15 10:20:00.036621093,165.72748,4.3933105
2025-02-15 10:30:00.000000000,155.86183,3.9954834
2025-02-15 10:39:59.963378906,182.35739,4.0655212
2025-02-15 10:50:00.036621093,183.69012,3.9870605
2025-02-15 11:00:00.000000000,196.736,4.2093506
2025-02-15 11:09:59.963378906,185.7908,4.3298035
2025-02-15 11:20:00.036621093,180.21823,4.181488
2025-02-15 11:30:00.000000000,172.16977,4.1951294
2025-02-15 11:39:59.963378906,164.98923,4.1027527
2025-02-15 11:50:00.036621093,180.30118,4.35614
2025-02-15 12:00:00.000000000,207.61104,4.740387
2025-02-15 12:09:59.963378906,210.69937,5.0809937
2025-02-15 12:20:00.036621093,197.65166,4.7680054
2025-02-15 12:30:00.000000000,202.30258,4.633209
2025-02-15 12:39:59.963378906,179.40378,4.4467163
2025-02-15 12:50:00.036621093,150.69362,4.1579895
2025-02-15 13:00:00.000000000,146.93147,4.305969
2025-02-15 13:09:59.963378906,163.22635,4.3335266
2025-02-15 13:20:00.036621093,178.41609,4.5014954
2025-02-15 13:30:00.000000000,181.25597,4.5499268
2025-02-15 13:39:59.963378906,170.34354,4.347107
2025-02-15 13:50:00.036621093,149.16457,4.2496033
2025-02-15 14:00:00.000000000,125.41994,3.8361511
2025-02-15 14:09:59.963378906,112.35758,3.64328
2025-02-15 14:20:00.036621093,109.51675,3.2310486
2025-02-15 14:30:00.000000000,116.282326,3.2636719
2025-02-15 14:39:59.963378906,98.608734,3.1460571
2025-02-15 14:50:00.036621093,80.13261,2.9573364
2025-02-15 15:00:00.000000000,64.05062,2.6094666
2025-02-15 15:09:59.963378906,45.19765,2.3675842
2025-02-15 15:20:00.036621093,31.867014,1.9989319
2025-02-15 15:30:00.000000000,21.667824,1.7892151
2025-02-15 15:39:59.963378906,14.051386,1.5383606
2025-02-15 15:50:00.036621093,11.627024,1.4417725
2025-02-15 16:00:00.000000000,10.167244,1.335022
2025-02-15 16:09:59.963378906,8.630101,1.2450562
2025-02-15 16:20:00.036621093,6.4328322,1.1898499
2025-02-15 16:30:00.000000000,3.8441105,1.1055298
2025-02-15 16:39:59.963378906,1.7644341,1.0827942
2025-02-15 16:50:00.036621093,0.4361046,1.0847473
2025-02-15 17:00:00.000000000,0.0,1.0808716
2025-02-15 17:09:59.963378906,0.0,1.0361633
2025-02-15 17:20:00.036621093,0.0,1.000061
2025-02-15 17:30:00.000000000,0.0,1.0002136
2025-02-15 17:39:59.963378906,0.0,0.9612732
2025-02-15 17:50:00.036621093,0.0,0.9190979
2025-02-15 18:00:00.000000000,0.0,0.892395
2025-02-15 18:09:59.963378906,0.0,0.92785645
2025-02-15 18:20:00.036621093,0.0,0.9493103
2025-02-15 18:30:00.000000000,0.0,0.93273926
2025-02-15 18:39:59.963378906,0.0,0.8918152
2025-02-15 18:50:00.036621093,0.0,0.88119507
2025-02-15 19:00:00.000000000,0.0,0.7947998
2025-02-15 19:09:59.963378906,0.0,0.59432983
2025-02-15 19:20:00.036621093,0.0,0.39993286
2025-02-15 19:30:00.000000000,0.0,-0.029388428
2025-02-15 19:39:59.963378906,0.0,0.2097168
2025-02-15 19:50:00.036621093,0.0,0.18936157
2025-02-15 20:00:00.000000000,0.0,0.3897705
2025-02-15 20:09:59.963378906,0.0,0.5807495
2025-02-15 20:20:00.036621093,0.0,0.59539795
2025-02-15 20:30:00.000000000,0.0,0.58657837
2025-02-15 20:39:59.963378906,0.0,0.6081848
2025-02-15 20:50:00.036621093,0.0,0.54348755
2025-02-15 21:00:00.000000000,0.0,0.5687866
2025-02-15 21:09:59.963378906,0.0,0.51464844
2025-02-15 21:20:00.036621093,0.0,0.4921875
2025-02-15 21:30:00.000000000,0.0,0.3988037
2025-02-15 21:39:59.963378906,0.0,0.26361084
2025-02-15 21:50:00.036621093,0.0,0.12637329
2025-02-15 22:00:00.000000000,0.0,-0.0025939941
2025-02-15 22:09:59.963378906,0.0,-0.12823486
2025-02-15 22:20:00.036621093,0.0,-0.46307373
2025-02-15 22:30:00.000000000,0.0,-0.9570923
2025-02-15 22:39:59.963378906,0.0,-0.5255432
2025-02-15 22:50:00.036621093,0.0,-1.1192627
2025-02-15 23:00:00.000000000,0.0,-1.1636353
2025-02-15 23:09:59.963378906,0.0,-1.2045288
2025-02-15 23:20:00.036621093,0.0,-1.486023
2025-02-15 23:30:00.000000000,0.0,-1.7192993
2025-02-15 23:39:59.963378906,0.0,-1.7557373
2025-02-15 23:50:00.036621093,0.0,-1.270752
2025-02-16 00:00:00.000000000,0.0,-0.93603516
2025-02-16 00:09:59.963378906,0.0,-0.8457947
2025-02-16 00:20:00.036621093,0.0,-1.0242615
2025-02-16 00:30:00.000000000,0.0,-1.0447693
2025-02-16 00:39:59.963378906,0.0,-0.8545532
2025-02-16 00:50:00.036621093,0.0,-0.78775024
2025-02-16 01:00:00.000000000,0.0,-0.8432312
2025-02-16 01:09:59.963378906,0.0,-0.75845337
2025-02-16 01:20:00.036621093,0.0,-0.96868896
2025-02-16 01:30:00.000000000,0.0,-0.9823303
2025-02-16 01:39:59.963378906,0.0,-1.0158081
2025-02-16 01:50:00.036621093,0.0,-1.002655
2025-02-16 02:00:00.000000000,0.0,-1.0584717
2025-02-16 02:09:59.963378906,0.0,-1.0986328
2025-02-16 02:20:00.036621093,0.0,-1.0803833
2025-02-16 02:30:00.000000000,0.0,-1.1353455
2025-02-16 02:39:59.963378906,0.0,-1.1613464
2025-02-16 02:50:00.036621093,0.0,-1.3148193
2025-02-16 03:00:00.000000000,0.0,-1.7407227
2025-02-16 03:09:59.963378906,0.0,-1.8921814
2025-02-16 03:20:00.036621093,0.0,-1.9667664
2025-02-16 03:30:00.000000000,0.0,-1.894928
2025-02-16 03:39:59.963378906,0.0,-1.7580261
2025-02-16 03:50:00.036621093,0.0,-2.1035156
2025-02-16 04:00:00.000000000,0.0,-2.11734
2025-02-16 04:09:59.963378906,0.0,-2.1274414
2025-02-16 04:20:00.036621093,0.0,-2.274475
2025-02-16 04:30:00.000000000,0.0,-2.143158
2025-02-16 04:39:59.963378906,0.0,-1.847229
2025-02-16 04:50:00.036621093,0.0,-1.7853699
2025-02-16 05:00:00.000000000,0.0,-1.8494873
2025-02-16 05:09:59.963378906,0.0,-1.854248
2025-02-16 05:20:00.036621093,0.0,-2.0000916
2025-02-16 05:30:00.000000000,0.0,-2.3357544
2025-02-16 05:39:59.963378906,0.0,-2.624298
2025-02-16 05:50:00.036621093,0.0,-2.731781
2025-02-16 06:00:00.000000000,0.0,-2.8714294
2025-02-16 06:09:59.963378906,0.0,-2.587799
2025-02-16 06:20:00.036621093,0.0,-2.4756775
2025-02-16 06:30:00.000000000,0.0,-2.6414795
2025-02-16 06:39:59.963378906,1.6256733,-2.9570007
2025-02-16 06:50:00.036621093,4.7665515,-3.2434082
2025-02-16 07:00:00.000000000,11.915514,-3.141449
2025-02-16 07:09:59.963378906,29.059662,-2.7477112
2025-02-16 07:20:00.036621093,51.63645,-2.134491
2025-02-16 07:30:00.000000000,83.64261,-1.6165161
2025-02-16 07:39:59.963378906,101.51271,-1.3944397
2025-02-16 07:50:00.036621093,115.98749,-1.2515259
2025-02-16 08:00:00.000000000,137.99867,-1.0140076
2025-02-16 08:09:59.963378906,173.0864,-0.569397
2025-02-16 08:20:00.036621093,198.785,-0.22573853
2025-02-16 08:30:00.000000000,211.60295,-0.09692383
2025-02-16 08:39:59.963378906,224.21652,0.047424316
2025-02-16 08:50:00.036621093,247.65727,0.2517395
2025-02-16 09:00:00.000000000,249.50113,0.46813965
2025-02-16 09:09:59.963378906,294.46344,1.016571
2025-02-16 09:20:00.036621093,296.54947,1.1412964
2025-02-16 09:30:00.000000000,314.21576,1.3875427
2025-02-16 09:39:59.963378906,332.82507,1.7886353
2025-02-16 09:50:00.036621093,316.9877,1.9223633
2025-02-16 10:00:00.000000000,334.8287,2.129364
2025-02-16 10:09:59.963378906,381.9201,2.6672058
2025-02-16 10:20:00.036621093,390.54138,3.0509338
2025-02-16 10:30:00.000000000,392.13687,2.9711914
2025-02-16 10:39:59.963378906,411.44354,3.2610474
2025-02-16 10:50:00.036621093,420.7125,3.3121948
2025-02-16 11:00:00.000000000,429.40665,3.4069824
2025-02-16 11:09:59.963378906,434.91626,3.5775757
2025-02-16 11:20:00.036621093,438.58893,3.5706787
2025-02-16 11:30:00.000000000,443.38037,4.135193
2025-02-16 11:39:59.963378906,446.45206,4.1125793
2025-02-16 11:50:00.036621093,453.16342,4.428528
2025-02-16 12:00:00.000000000,455.9361,4.325592
2025-02-16 12:09:59.963378906,448.60663,4.319092
2025-02-16 12:20:00.036621093,444.44937,4.553711
2025-02-16 12:30:00.000000000,441.75156,4.737488
2025-02-16 12:39:59.963378906,443.1087,5.0658264
2025-02-16 12:50:00.036621093,436.48364,5.165497
2025-02-16 13:00:00.000000000,394.30887,4.5248413
2025-02-16 13:09:59.963378906,409.62866,4.7368164
2025-02-16 13:20:00.036621093,396.15726,4.4592285
2025-02-16 13:30:00.000000000,385.22015,4.30072
2025-02-16 13:39:59.963378906,372.5664,4.3193665
2025-02-16 13:50:00.036621093,357.27292,4.311035
2025-02-16 14:00:00.000000000,338.9544,4.1697693
2025-02-16 14:09:59.963378906,320.56482,3.9803467
2025-02-16 14:20:00.036621093,303.5855,3.9224854
2025-02-16 14:30:00.000000000,282.28314,4.0704956
2025-02-16 14:39:59.963378906,261.34357,3.4971619
2025-02-16 14:50:00.036621093,240.35335,3.2637024
2025-02-16 15:00:00.000000000,217.31735,3.1034546
2025-02-16 15:09:59.963378906,195.71884,2.8397522
2025-02-16 15:20:00.036621093,174.70438,2.546814
2025-02-16 15:30:00.000000000,147.38683,2.0662842
2025-02-16 15:39:59.963378906,118.19669,1.5654602
2025-02-16 15:50:00.036621093,97.9869,1.222229
2025-02-16 16:00:00.000000000,75.10278,0.769989
2025-02-16 16:09:59.963378906,57.65705,0.40585327
2025-02-16 16:20:00.036621093,39.003735,-0.12161255
2025-02-16 16:30:00.000000000,20.423786,-0.68704224
2025-02-16 16:39:59.963378906,8.205927,-0.9300842
2025-02-16 16:50:00.036621093,2.998653,-1.2907715
2025-02-16 17:00:00.000000000,0.32313305,-1.663971
2025-02-16 17:09:59.963378906,0.0,-1.8642883
2025-02-16 17:20:00.036621093,0.0,-1.9608765
2025-02-16 17:30:00.000000000,0.0,-2.3407898
2025-02-16 17:39:59.963378906,0.0,-2.1882935
2025-02-16 17:50:00.036621093,0.0,-1.9520264
2025-02-16 18:00:00.000000000,0.0,-2.1861877
2025-02-16 18:09:59.963378906,0.0,-2.1717224
2025-02-16 18:20:00.036621093,0.0,-1.9421692
2025-02-16 18:30:00.000000000,0.0,-1.980896
2025-02-16 18:39:59.963378906,0.0,-2.0198364
2025-02-16 18:50:00.036621093,0.0,-2.1176147
2025-02-16 19:00:00.000000000,0.0,-2.1899414
2025-02-16 19:09:59.963378906,0.0,-2.3192139
2025-02-16 19:20:00.036621093,0.0,-2.4130554
2025-02-16 19:30:00.000000000,0.0,-2.629425
2025-02-16 19:39:59.963378906,0.0,-2.8835754
2025-02-16 19:50:00.036621093,0.0,-2.7537231
2025-02-16 20:00:00.000000000,0.0,-2.7262268
2025-02-16 20:09:59.963378906,0.0,-2.601532
2025-02-16 20:20:00.036621093,0.0,-2.6017456
2025-02-16 20:30:00.000000000,0.0,-2.8647156
2025-02-16 20:39:59.963378906,0.0,-2.9525146
2025-02-16 20:50:00.036621093,0.0,-3.049652
2025-02-16 21:00:00.000000000,0.0,-3.273407
2025-02-16 21:09:59.963378906,0.0,-3.2354736
2025-02-16 21:20:00.036621093,0.0,-3.5459595
2025-02-16 21:30:00.000000000,0.0,-3.6828003
2025-02-16 21:39:59.963378906,0.0,-4.046814
2025-02-16 21:50:00.036621093,0.0,-4.270294
2025-02-16 22:00:00.000000000,0.0,-4.9190674
2025-02-16 22:09:59.963378906,0.0,-5.4786377
2025-02-16 22:20:00.036621093,0.0,-5.3673706
2025-02-16 22:30:00.000000000,0.0,-5.0114746
2025-02-16 22:39:59.963378906,0.0,-5.3943176
2025-02-16 22:50:00.036621093,0.0,-5.666992
2025-02-16 23:00:00.000000000,0.0,-6.442932
2025-02-16 23:09:59.963378906,0.0,-6.5933533
2025-02-16 23:20:00.036621093,0.0,-5.912201
2025-02-16 23:30:00.000000000,0.0,-5.766968
2025-02-16 23:39:59.963378906,0.0,-5.6137695
2025-02-16 23:50:00.036621093,0.0,-5.588135
2025-02-17 00:00:00.000000000,0.0,-5.4046326
2025-02-17 00:09:59.963378906,0.0,-5.134918
2025-02-17 00:20:00.036621093,0.0,-5.270355
2025-02-17 00:30:00.000000000,0.0,-5.124237
2025-02-17 00:39:59.963378906,0.0,-4.972168
2025-02-17 00:50:00.036621093,0.0,-4.985016
2025-02-17 01:00:00.000000000,0.0,-5.16098
2025-02-17 01:09:59.963378906,0.0,-5.4342346
2025-02-17 01:20:00.036621093,0.0,-5.8854065
2025-02-17 01:30:00.000000000,0.0,-6.6331177
2025-02-17 01:39:59.963378906,0.0,-6.6390686
2025-02-17 01:50:00.036621093,0.0,-6.9571533
2025-02-17 02:00:00.000000000,0.0,-6.9236755
2025-02-17 02:09:59.963378906,0.0,-6.412689
2025-02-17 02:20:00.036621093,0.0,-6.4130554
2025-02-17 02:30:00.000000000,0.0,-6.053131
2025-02-17 02:39:59.963378906,0.0,-6.109497
2025-02-17 02:50:00.036621093,0.0,-6.2799683
2025-02-17 03:00:00.000000000,0.0,-6.4624634
2025-02-17 03:09:59.963378906,0.0,-6.243164
2025-02-17 03:20:00.036621093,0.0,-6.242798
2025-02-17 03:30:00.000000000,0.0,-6.386139
2025-02-17 03:39:59.963378906,0.0,-6.3026123
2025-02-17 03:50:00.036621093,0.0,-6.802582
2025-02-17 04:00:00.000000000,0.0,-6.8265076
2025-02-17 04:09:59.963378906,0.0,-6.7504883
2025-02-17 04:20:00.036621093,0.0,-6.734375
2025-02-17 04:30:00.000000000,0.0,-6.5811157
2025-02-17 04:39:59.963378906,0.0,-6.7757263
2025-02-17 04:50:00.036621093,0.0,-6.449951
2025-02-17 05:00:00.000000000,0.0,-6.1190186
2025-02-17 05:09:59.963378906,0.0,-6.2206116
2025-02-17 05:20:00.036621093,0.0,-6.2759705
2025-02-17 05:30:00.000000000,0.0,-6.455353
2025-02-17 05:39:59.963378906,0.0,-6.8034363
2025-02-17 05:50:00.036621093,0.0,-6.7758484
2025-02-17 06:00:00.000000000,0.0,-7.0691223
2025-02-17 06:09:59.963378906,0.0,-7.266266
2025-02-17 06:20:00.036621093,0.0,-7.280304
2025-02-17 06:30:00.000000000,0.0,-7.328125
2025-02-17 06:39:59.963378906,2.1277902,-7.348816
2025-02-17 06:50:00.036621093,6.354504,-7.35083
2025-02-17 07:00:00.000000000,14.612073,-7.084778
2025-02-17 07:09:59.963378906,26.97049,-6.7768555
2025-02-17 07:20:00.036621093,35.9159,-6.234894
2025-02-17 07:30:00.000000000,58.301964,-5.643097
2025-02-17 07:39:59.963378906,84.41527,-5.0451965
2025-02-17 07:50:00.036621093,106.22017,-4.5015564
2025-02-17 08:00:00.000000000,129.03175,-3.7436218
2025-02-17 08:09:59.963378906,152.21402,-3.226532
2025-02-17 08:20:00.036621093,175.61662,-2.7528992
2025-02-17 08:30:00.000000000,199.41916,-2.3109436
2025-02-17 08:39:59.963378906,221.8466,-1.8431396
2025-02-17 08:50:00.036621093,244.354,-1.5081482
2025-02-17 09:00:00.000000000,265.58966,-1.2121277
2025-02-17 09:09:59.963378906,284.531,-0.71377563
2025-02-17 09:20:00.036621093,301.90567,-0.13967896
2025-02-17 09:30:00.000000000,323.56818,0.4642334
2025-02-17 09:39:59.963378906,341.3522,0.9937134
2025-02-17 09:50:00.036621093,333.00708,1.0699768
2025-02-17 10:00:00.000000000,325.59454,1.3111267
2025-02-17 10:09:59.963378906,383.8395,2.1535034
2025-02-17 10:20:00.036621093,397.7602,2.7275696
2025-02-17 10:30:00.000000000,408.22195,3.1827087
2025-02-17 10:39:59.963378906,420.79654,3.3546448
2025-02-17 10:50:00.036621093,429.8493,3.819275
2025-02-17 11:00:00.000000000,439.07236,4.0982056
2025-02-17 11:09:59.963378906,442.58896,4.2748413
2025-02-17 11:20:00.036621093,445.4397,4.0985107
2025-02-17 11:30:00.000000000,450.65936,4.279022
2025-02-17 11:39:59.963378906,457.64957,4.4634094
2025-02-17 11:50:00.036621093,454.6128,4.5196533
2025-02-17 12:00:00.000000000,458.42267,4.739197
2025-02-17 12:09:59.963378906,457.65878,4.747925
2025-02-17 12:20:00.036621093,452.14224,4.9263306
2025-02-17 12:30:00.000000000,442.55353,4.921356
2025-02-17 12:39:59.963378906,439.18036,4.947296
2025-02-17 12:50:00.036621093,430.20038,5.173828
2025-02-17 13:00:00.000000000,420.24478,5.1369324
2025-02-17 13:09:59.963378906,410.58105,4.8578796
2025-02-17 13:20:00.036621093,399.89664,4.974304
2025-02-17 13:30:00.000000000,385.57605,4.7251587
2025-02-17 13:39:59.963378906,370.9721,4.6161804
2025-02-17 13:50:00.036621093,361.0579,4.3979797
2025-02-17 14:00:00.000000000,344.9629,4.324402
2025-02-17 14:09:59.963378906,329.81546,4.219269
2025-02-17 14:20:00.036621093,313.6399,3.6825867
2025-02-17 14:30:00.000000000,285.45493,3.3337708
2025-02-17 14:39:59.963378906,271.61453,3.173645
2025-02-17 14:50:00.036621093,248.0616,2.6584167
2025-02-17 15:00:00.000000000,226.92493,2.4371643
2025-02-17 15:09:59.963378906,203.23286,2.0644531
2025-02-17 15:20:00.036621093,180.1742,1.5855103
2025-02-17 15:30:00.000000000,155.05774,1.0563049
2025-02-17 15:39:59.963378906,131.32063,0.51812744
2025-02-17 15:50:00.036621093,112.504616,0.15292358
2025-02-17 16:00:00.000000000,81.841606,-0.36169434
2025-02-17 16:09:59.963378906,55.447075,-0.9328613
2025-02-17 16:20:00.036621093,23.733065,-1.645752
2025-02-17 16:30:00.000000000,11.295034,-2.3171997
2025-02-17 16:39:59.963378906,6.894342,-3.205536
2025-02-17 16:50:00.036621093,3.1258664,-3.721283
2025-02-17 17:00:00.000000000,0.5167437,-4.104645
2025-02-17 17:09:59.963378906,0.0,-4.529846
2025-02-17 17:20:00.036621093,0.0,-4.8667603
2025-02-17 17:30:00.000000000,0.0,-5.308441
2025-02-17 17:39:59.963378906,0.0,-5.8602905
2025-02-17 17:50:00.036621093,0.0,-6.066803
2025-02-17 18:00:00.000000000,0.0,-6.073181
2025-02-17 18:09:59.963378906,0.0,-5.6552734
2025-02-17 18:20:00.036621093,0.0,-6.3279724
2025-02-17 18:30:00.000000000,0.0,-6.5941467
2025-02-17 18:39:59.963378906,0.0,-6.4753723
2025-02-17 18:50:00.036621093,0.0,-6.108429
2025-02-17 19:00:00.000000000,0.0,-6.453766
2025-02-17 19:09:59.963378906,0.0,-6.5504456
2025-02-17 19:20:00.036621093,0.0,-6.239807
2025-02-17 19:30:00.000000000,0.0,-5.085968
2025-02-17 19:39:59.963378906,0.0,-4.660553
2025-02-17 19:50:00.036621093,0.0,-4.9469604
2025-02-17 20:00:00.000000000,0.0,-5.399597
2025-02-17 20:09:59.963378906,0.0,-5.8112793
2025-02-17 20:20:00.036621093,0.0,-5.905426
2025-02-17 20:30:00.000000000,0.0,-6.0069885
2025-02-17 20:39:59.963378906,0.0,-6.1410217
2025-02-17 20:50:00.036621093,0.0,-6.3193665
2025-02-17 21:00:00.000000000,0.0,-5.5676575
2025-02-17 21:09:59.963378906,0.0,-5.5310974
2025-02-17 21:20:00.036621093,0.0,-5.510376
2025-02-17 21:30:00.000000000,0.0,-5.84433
2025-02-17 21:39:59.963378906,0.0,-6.1240845
2025-02-17 21:50:00.036621093,0.0,-6.2026367
2025-02-17 22:00:00.000000000,0.0,-6.21875
2025-02-17 22:09:59.963378906,0.0,-5.6777954
2025-02-17 22:20:00.036621093,0.0,-5.6986694
2025-02-17 22:30:00.000000000,0.0,-5.6771545
2025-02-17 22:39:59.963378906,0.0,-5.471405
2025-02-17 22:50:00.036621093,0.0,-5.783783
2025-02-17 23:00:00.000000000,0.0,-5.9296875
2025-02-17 23:09:59.963378906,0.0,-5.7605286
2025-02-17 23:20:00.036621093,0.0,-5.827118
2025-02-17 23:30:00.000000000,0.0,-5.8382874
2025-02-17 23:39:59.963378906,0.0,-5.585724
2025-02-17 23:50:00.036621093,0.0,-5.417816
2025-02-18 00:00:00.000000000,0.0,-5.3391113
2025-02-18 00:09:59.963378906,0.0,-5.4006653
2025-02-18 00:20:00.036621093,0.0,-5.5675354
2025-02-18 00:30:00.000000000,0.0,-5.844116
2025-02-18 00:39:59.963378906,0.0,-5.944763
2025-02-18 00:50:00.036621093,0.0,-5.754547
2025-02-18 01:00:00.000000000,0.0,-5.8483887
2025-02-18 01:09:59.963378906,0.0,-6.030731
2025-02-18 01:20:00.036621093,0.0,-6.1282654
2025-02-18 01:30:00.000000000,0.0,-6.2268677
2025-02-18 01:39:59.963378906,0.0,-6.2987366
2025-02-18 01:50:00.036621093,0.0,-6.3246765
2025-02-18 02:00:00.000000000,0.0,-6.461029
2025-02-18 02:09:59.963378906,0.0,-6.6305847
2025-02-18 02:20:00.036621093,0.0,-6.7090454
2025-02-18 02:30:00.000000000,0.0,-6.720001
2025-02-18 02:39:59.963378906,0.0,-6.478058
2025-02-18 02:50:00.036621093,0.0,-6.131073
2025-02-18 03:00:00.000000000,0.0,-5.9039307
2025-02-18 03:09:59.963378906,0.0,-5.71344
2025-02-18 03:20:00.036621093,0.0,-5.782715
2025-02-18 03:30:00.000000000,0.0,-5.8518066
2025-02-18 03:39:59.963378906,0.0,-5.8056335
2025-02-18 03:50:00.036621093,0.0,-5.654846
2025-02-18 04:00:00.000000000,0.0,-5.651703
2025-02-18 04:09:59.963378906,0.0,-5.7490845
2025-02-18 04:20:00.036621093,0.0,-5.809723
2025-02-18 04:30:00.000000000,0.0,-5.831909
2025-02-18 04:39:59.963378906,0.0,-6.08078
2025-02-18 04:50:00.036621093,0.0,-6.39032
2025-02-18 05:00:00.000000000,0.0,-6.690399
2025-02-18 05:09:59.963378906,0.0,-7.184265
2025-02-18 05:20:00.036621093,0.0,-6.830414
2025-02-18 05:30:00.000000000,0.0,-6.63031
2025-02-18 05:39:59.963378906,0.0,-6.6394043
2025-02-18 05:50:00.036621093,0.0,-6.158142
2025-02-18 06:00:00.000000000,0.0,-6.1062317
2025-02-18 06:09:59.963378906,0.0,-5.873047
2025-02-18 06:20:00.036621093,0.0,-6.0124207
2025-02-18 06:30:00.000000000,1.4133952,-6.160797
2025-02-18 06:39:59.963378906,5.288106,-6.204651
2025-02-18 06:50:00.036621093,10.357582,-5.8209534
2025-02-18 07:00:00.000000000,22.213627,-5.6820984
2025-02-18 07:09:59.963378906,39.628563,-5.2903137
2025-02-18 07:20:00.036621093,61.089874,-4.8719788
2025-02-18 07:30:00.000000000,85.28253,-4.4756775
2025-02-18 07:39:59.963378906,104.87626,-4.0704346
2025-02-18 07:50:00.036621093,122.936485,-3.6960754
2025-02-18 08:00:00.000000000,122.72748,-3.4982605
2025-02-18 08:09:59.963378906,116.14878,-3.4071045
2025-02-18 08:20:00.036621093,135.76021,-3.2231445
2025-02-18 08:30:00.000000000,190.97227,-2.506897
2025-02-18 08:39:59.963378906,212.49577,-2.039856
2025-02-18 08:50:00.036621093,234.20364,-1.7676086
2025-02-18 09:00:00.000000000,278.9875,-1.1903687
2025-02-18 09:09:59.963378906,303.316,-0.79937744
2025-02-18 09:20:00.036621093,289.15802,-0.579834
2025-02-18 09:30:00.000000000,255.7479,-0.5973816
2025-02-18 09:39:59.963378906,289.87857,-0.23303223
2025-02-18 09:50:00.036621093,338.7237,0.29769897
2025-02-18 10:00:00.000000000,294.89877,0.49362183
2025-02-18 10:09:59.963378906,341.60007,0.80249023
2025-02-18 10:20:00.036621093,399.12375,1.6671753
2025-02-18 10:30:00.000000000,411.26407,1.9760742
2025-02-18 10:39:59.963378906,423.2706,2.601593
2025-02-18 10:50:00.036621093,432.99228,2.6837463
2025-02-18 11:00:00.000000000,439.97128,3.1161804
2025-02-18 11:09:59.963378906,446.15414,3.184021
2025-02-18 11:20:00.036621093,447.8539,3.4525146
2025-02-18 11:30:00.000000000,451.22632,3.5682983
2025-02-18 11:39:59.963378906,459.6534,3.938446
2025-02-18 11:50:00.036621093,460.39047,4.055176
